省级政区代码,省级政区名称,地市级政区代码,地市级政区名称,年份,党委书记姓名,出生年份,出生月份,籍贯省份代码,籍贯省份名称,籍贯地市代码,籍贯地市名称,性别,民族,教育,是否是党校教育（是=1，否=0）,专业：人文,专业：社科,专业：理工,专业：农科,专业：医科,入党年份,工作年份
520000,贵州省,522200,铜仁地区,2010,,,,,,,,,,,,,,,,,,
520000,贵州省,522300,黔西南布依族苗族自治州,2000,,,,,,,,,,,,,,,,,,
520000,贵州省,522300,黔西南布依族苗族自治州,2001,,,,,,,,,,,,,,,,,,
520000,贵州省,522300,黔西南布依族苗族自治州,2002,,,,,,,,,,,,,,,,,,
520000,贵州省,522300,黔西南布依族苗族自治州,2003,,,,,,,,,,,,,,,,,,
520000,贵州省,522300,黔西南布依族苗族自治州,2004,,,,,,,,,,,,,,,,,,
520000,贵州省,522300,黔西南布依族苗族自治州,2005,,,,,,,,,,,,,,,,,,
520000,贵州省,522300,黔西南布依族苗族自治州,2006,,,,,,,,,,,,,,,,,,
520000,贵州省,522300,黔西南布依族苗族自治州,2007,,,,,,,,,,,,,,,,,,
520000,贵州省,522300,黔西南布依族苗族自治州,2008,,,,,,,,,,,,,,,,,,
520000,贵州省,522300,黔西南布依族苗族自治州,2009,,,,,,,,,,,,,,,,,,
520000,贵州省,522300,黔西南布依族苗族自治州,2010,,,,,,,,,,,,,,,,,,
520000,贵州省,522400,毕节地区,2000,,,,,,,,,,,,,,,,,,
520000,贵州省,522400,毕节地区,2001,,,,,,,,,,,,,,,,,,
520000,贵州省,522400,毕节地区,2002,,,,,,,,,,,,,,,,,,
520000,贵州省,522400,毕节地区,2003,,,,,,,,,,,,,,,,,,
520000,贵州省,522400,毕节地区,2004,,,,,,,,,,,,,,,,,,
520000,贵州省,522400,毕节地区,2005,,,,,,,,,,,,,,,,,,
520000,贵州省,522400,毕节地区,2006,,,,,,,,,,,,,,,,,,
520000,贵州省,522400,毕节地区,2007,,,,,,,,,,,,,,,,,,
520000,贵州省,522400,毕节地区,2008,,,,,,,,,,,,,,,,,,
520000,贵州省,522400,毕节地区,2009,,,,,,,,,,,,,,,,,,
520000,贵州省,522400,毕节地区,2010,,,,,,,,,,,,,,,,,,
520000,贵州省,522600,黔东南苗族侗族自治州,2000,,,,,,,,,,,,,,,,,,
520000,贵州省,522600,黔东南苗族侗族自治州,2001,,,,,,,,,,,,,,,,,,
520000,贵州省,522600,黔东南苗族侗族自治州,2002,,,,,,,,,,,,,,,,,,
520000,贵州省,522600,黔东南苗族侗族自治州,2003,,,,,,,,,,,,,,,,,,
520000,贵州省,522600,黔东南苗族侗族自治州,2004,,,,,,,,,,,,,,,,,,
520000,贵州省,522600,黔东南苗族侗族自治州,2005,,,,,,,,,,,,,,,,,,
520000,贵州省,522600,黔东南苗族侗族自治州,2006,,,,,,,,,,,,,,,,,,
520000,贵州省,522600,黔东南苗族侗族自治州,2007,,,,,,,,,,,,,,,,,,
520000,贵州省,522600,黔东南苗族侗族自治州,2008,,,,,,,,,,,,,,,,,,
520000,贵州省,522600,黔东南苗族侗族自治州,2009,,,,,,,,,,,,,,,,,,
520000,贵州省,522600,黔东南苗族侗族自治州,2010,,,,,,,,,,,,,,,,,,
520000,贵州省,522700,黔南布依族苗族自治州,2000,,,,,,,,,,,,,,,,,,
520000,贵州省,522700,黔南布依族苗族自治州,2001,,,,,,,,,,,,,,,,,,
520000,贵州省,522700,黔南布依族苗族自治州,2002,,,,,,,,,,,,,,,,,,
520000,贵州省,522700,黔南布依族苗族自治州,2003,,,,,,,,,,,,,,,,,,
520000,贵州省,522700,黔南布依族苗族自治州,2004,,,,,,,,,,,,,,,,,,
520000,贵州省,522700,黔南布依族苗族自治州,2005,,,,,,,,,,,,,,,,,,
520000,贵州省,522700,黔南布依族苗族自治州,2006,,,,,,,,,,,,,,,,,,
520000,贵州省,522700,黔南布依族苗族自治州,2007,,,,,,,,,,,,,,,,,,
520000,贵州省,522700,黔南布依族苗族自治州,2008,,,,,,,,,,,,,,,,,,
520000,贵州省,522700,黔南布依族苗族自治州,2009,,,,,,,,,,,,,,,,,,
520000,贵州省,522700,黔南布依族苗族自治州,2010,,,,,,,,,,,,,,,,,,
530000,云南省,530100,昆明市,2000,杨健强,1948,10,530000,云南省,532900,大理白族自治州,男,少数民族,博士,0,0,0,1,0,0,1975,1971
530000,云南省,530100,昆明市,2001,杨健强,1948,10,530000,云南省,532900,大理白族自治州,男,少数民族,博士,0,0,0,1,0,0,1975,1971
530000,云南省,530100,昆明市,2002,杨健强,1948,10,530000,云南省,532900,大理白族自治州,男,少数民族,博士,0,0,0,1,0,0,1975,1971
530000,云南省,530100,昆明市,2003,杨崇勇,1955,11,530000,云南省,530100,昆明市,男,少数民族,本科,0,1,0,0,0,0,1980,1971
530000,云南省,530100,昆明市,2004,杨崇勇,1955,11,530000,云南省,530100,昆明市,男,少数民族,本科,0,1,0,0,0,0,1980,1971
530000,云南省,530100,昆明市,2005,杨崇勇,1955,11,530000,云南省,530100,昆明市,男,少数民族,本科,0,1,0,0,0,0,1980,1971
530000,云南省,530100,昆明市,2006,杨崇勇,1955,11,530000,云南省,530100,昆明市,男,少数民族,本科,0,1,0,0,0,0,1980,1971
530000,云南省,530100,昆明市,2007,杨崇勇,1955,11,530000,云南省,530100,昆明市,男,少数民族,本科,0,1,0,0,0,0,1980,1971
530000,云南省,530100,昆明市,2008,仇和,1957,1,320000,江苏省,320900,盐城市,男,汉族,本科,0,0,0,0,1,0,1977,1982
530000,云南省,530100,昆明市,2009,仇和,1957,1,320000,江苏省,320900,盐城市,男,汉族,本科,0,0,0,0,1,0,1977,1982
530000,云南省,530100,昆明市,2010,仇和,1957,1,320000,江苏省,320900,盐城市,男,汉族,本科,0,0,0,0,1,0,1977,1982
530000,云南省,530300,曲靖市,2000,柴王群,1955,,,,,,男,,,,,,,,,,1977
530000,云南省,530300,曲靖市,2001,王学智,1949,11,530000,云南省,532500,红河哈尼族彝族自治州,男,汉族,大专,1,0,1,0,0,0,1973,1969
530000,云南省,530300,曲靖市,2002,王学智,1949,11,530000,云南省,532500,红河哈尼族彝族自治州,男,汉族,大专,1,0,1,0,0,0,1973,1969
530000,云南省,530300,曲靖市,2003,米东生,1953,4,530000,云南省,530400,玉溪市,男,汉族,硕士,1,1,1,0,0,0,1981,1966
530000,云南省,530300,曲靖市,2004,米东生,1953,4,530000,云南省,530400,玉溪市,男,汉族,硕士,1,1,1,0,0,0,1981,1966
530000,云南省,530300,曲靖市,2005,米东生,1953,4,530000,云南省,530400,玉溪市,男,汉族,硕士,1,1,1,0,0,0,1981,1966
530000,云南省,530300,曲靖市,2006,米东生,1953,4,530000,云南省,530400,玉溪市,男,汉族,硕士,1,1,1,0,0,0,1981,1966
530000,云南省,530300,曲靖市,2007,赵立雄,1956,12,530000,云南省,532900,大理白族自治州,男,少数民族,硕士,1,,,,,,1984,1982
530000,云南省,530300,曲靖市,2008,赵立雄,1956,12,530000,云南省,532900,大理白族自治州,男,少数民族,硕士,1,,,,,,1984,1982
530000,云南省,530300,曲靖市,2009,赵立雄,1956,12,530000,云南省,532900,大理白族自治州,男,少数民族,硕士,1,,,,,,1984,1982
530000,云南省,530300,曲靖市,2010,赵立雄,1956,12,530000,云南省,532900,大理白族自治州,男,少数民族,硕士,1,,,,,,1984,1982
530000,云南省,530400,玉溪市,2000,杨崇勇,1955,11,530000,云南省,530100,昆明市,男,少数民族,本科,0,1,0,0,0,0,1980,1971
530000,云南省,530400,玉溪市,2001,李江,1958,1,530000,云南省,530100,昆明市,女,汉族,大专,0,0,0,1,0,0,1976,1973
530000,云南省,530400,玉溪市,2002,李江,1958,1,530000,云南省,530100,昆明市,女,汉族,大专,0,0,0,1,0,0,1976,1973
530000,云南省,530400,玉溪市,2003,孔祥庚,1954,9,530000,云南省,532500,红河哈尼族彝族自治州,男,少数民族,,,,,,,,,
530000,云南省,530400,玉溪市,2004,孔祥庚,1954,9,530000,云南省,532500,红河哈尼族彝族自治州,男,少数民族,,,,,,,,,
530000,云南省,530400,玉溪市,2005,孔祥庚,1954,9,530000,云南省,532500,红河哈尼族彝族自治州,男,少数民族,,,,,,,,,
530000,云南省,530400,玉溪市,2006,孔祥庚,1954,9,530000,云南省,532500,红河哈尼族彝族自治州,男,少数民族,,,,,,,,,
530000,云南省,530400,玉溪市,2007,孔祥庚,1954,9,530000,云南省,532500,红河哈尼族彝族自治州,男,少数民族,,,,,,,,,
530000,云南省,530400,玉溪市,2008,孔祥庚,1954,9,530000,云南省,532500,红河哈尼族彝族自治州,男,少数民族,,,,,,,,,
530000,云南省,530400,玉溪市,2009,孔祥庚,1954,9,530000,云南省,532500,红河哈尼族彝族自治州,男,少数民族,,,,,,,,,
530000,云南省,530400,玉溪市,2010,孔祥庚,1954,9,530000,云南省,532500,红河哈尼族彝族自治州,男,少数民族,,,,,,,,,
530000,云南省,530500,保山市,2000,罗正富,1952,8,530000,云南省,532300,楚雄彝族自治州,男,少数民族,硕士,1,0,1,0,0,0,1974,1972
530000,云南省,530500,保山市,2001,罗正富,1952,8,530000,云南省,532300,楚雄彝族自治州,男,少数民族,硕士,1,0,1,0,0,0,1974,1972
530000,云南省,530500,保山市,2002,黄毅,1958,8,530000,云南省,533100,德宏傣族景颇族自治州,男,少数民族,博士,0,0,1,0,1,0,1981,1975
530000,云南省,530500,保山市,2003,黄毅,1958,8,530000,云南省,533100,德宏傣族景颇族自治州,男,少数民族,博士,0,0,1,0,1,0,1981,1975
530000,云南省,530500,保山市,2004,黄毅,1958,8,530000,云南省,533100,德宏傣族景颇族自治州,男,少数民族,博士,0,0,1,0,1,0,1981,1975
530000,云南省,530500,保山市,2005,黄毅,1958,8,530000,云南省,533100,德宏傣族景颇族自治州,男,少数民族,博士,0,0,1,0,1,0,1981,1975
530000,云南省,530500,保山市,2006,熊清华,1955,10,530000,云南省,530600,昭通市,男,汉族,,,,,,,,,1980
530000,云南省,530500,保山市,2007,熊清华,1955,10,530000,云南省,530600,昭通市,男,汉族,,,,,,,,,1980
530000,云南省,530500,保山市,2008,熊清华,1955,10,530000,云南省,530600,昭通市,男,汉族,,,,,,,,,1980
530000,云南省,530500,保山市,2009,熊清华,1955,10,530000,云南省,530600,昭通市,男,汉族,,,,,,,,,1980
530000,云南省,530500,保山市,2010,李正阳,,,,,,,,,,,,,,,,,
530000,云南省,530600,昭通市,2000,,,,,,,,,,,,,,,,,,
530000,云南省,530600,昭通市,2001,杨应楠,1952,11,530000,云南省,532300,楚雄彝族自治州,男,汉族,硕士,1,0,1,1,0,0,1975,1971
530000,云南省,530600,昭通市,2002,杨应楠,1952,11,530000,云南省,532300,楚雄彝族自治州,男,汉族,硕士,1,0,1,1,0,0,1975,1971
530000,云南省,530600,昭通市,2003,王建华,1956,12,530000,云南省,530500,保山市,男,汉族,硕士,0,0,1,0,0,0,1979,1974
530000,云南省,530600,昭通市,2004,王建华,1956,12,530000,云南省,530500,保山市,男,汉族,硕士,0,0,1,0,0,0,1979,1974
530000,云南省,530600,昭通市,2005,王建华,1956,12,530000,云南省,530500,保山市,男,汉族,硕士,0,0,1,0,0,0,1979,1974
530000,云南省,530600,昭通市,2006,邓先培,1962,8,530000,云南省,530100,昆明市,男,汉族,,,,,,,,1985,1982
530000,云南省,530600,昭通市,2007,邓先培,1962,8,530000,云南省,530100,昆明市,男,汉族,,,,,,,,1985,1982
530000,云南省,530600,昭通市,2008,夜礼斌,1957,12,530000,云南省,532300,楚雄彝族自治州,男,少数民族,,,,,,,,1978,1976
530000,云南省,530600,昭通市,2009,夜礼斌,1957,12,530000,云南省,532300,楚雄彝族自治州,男,少数民族,,,,,,,,1978,1976
530000,云南省,530600,昭通市,2010,夜礼斌,1957,12,530000,云南省,532300,楚雄彝族自治州,男,少数民族,,,,,,,,1978,1976
530000,云南省,530700,丽江市,2000,,,,,,,,,,,,,,,,,,
530000,云南省,530700,丽江市,2001,,,,,,,,,,,,,,,,,,
530000,云南省,530700,丽江市,2002,欧阳坚,1953,12,530000,云南省,533300,怒江傈僳族自治州,男,少数民族,博士,0,0,1,0,0,0,,1972
530000,云南省,530700,丽江市,2003,欧阳坚,1953,12,530000,云南省,533300,怒江傈僳族自治州,男,少数民族,博士,0,0,1,0,0,0,,1972
530000,云南省,530700,丽江市,2004,欧阳坚,1953,12,530000,云南省,533300,怒江傈僳族自治州,男,少数民族,博士,0,0,1,0,0,0,,1972
530000,云南省,530700,丽江市,2005,和自兴,1960,1,530000,云南省,530700,丽江市,男,少数民族,硕士,1,0,1,0,0,0,1984,1980
530000,云南省,530700,丽江市,2006,和自兴,1960,1,530000,云南省,530700,丽江市,男,少数民族,硕士,1,0,1,0,0,0,1984,1980
530000,云南省,530700,丽江市,2007,和自兴,1960,1,530000,云南省,530700,丽江市,男,少数民族,硕士,1,0,1,0,0,0,1984,1980
530000,云南省,530700,丽江市,2008,和自兴,1960,1,530000,云南省,530700,丽江市,男,少数民族,硕士,1,0,1,0,0,0,1984,1980
530000,云南省,530700,丽江市,2009,和自兴,1960,1,530000,云南省,530700,丽江市,男,少数民族,硕士,1,0,1,0,0,0,1984,1980
530000,云南省,530700,丽江市,2010,王君正,,,,,,,,,博士,0,0,1,0,0,0,,
530000,云南省,530800,普洱市,2000,杨建甲,1950,6,530000,云南省,530300,曲靖市,男,汉族,硕士,0,0,1,0,0,0,1971,1970
530000,云南省,530800,普洱市,2001,,,,,,,,,,,,,,,,,,
530000,云南省,530800,普洱市,2002,,,,,,,,,,,,,,,,,,
530000,云南省,530800,普洱市,2003,李元书,1951,9,530000,云南省,530300,曲靖市,男,,本科,0,0,1,0,0,0,,1969
530000,云南省,530800,普洱市,2004,李元书,1951,9,530000,云南省,530300,曲靖市,男,,本科,0,0,1,0,0,0,,1969
530000,云南省,530800,普洱市,2005,李元书,1951,9,530000,云南省,530300,曲靖市,男,,本科,0,0,1,0,0,0,,1969
530000,云南省,530800,普洱市,2006,高旭升,1953,7,140000,山西省,141100,吕梁市,男,汉族,本科,0,1,0,0,0,0,1979,1969
530000,云南省,530800,普洱市,2007,高旭升,1953,7,140000,山西省,141100,吕梁市,男,汉族,本科,0,1,0,0,0,0,1979,1969
530000,云南省,530800,普洱市,2008,高旭升,1953,7,140000,山西省,141100,吕梁市,男,汉族,本科,0,1,0,0,0,0,1979,1969
530000,云南省,530800,普洱市,2009,高旭升,1953,7,140000,山西省,141100,吕梁市,男,汉族,本科,0,1,0,0,0,0,1979,1969
530000,云南省,530800,普洱市,2010,沈培平,,,,,,,,,博士,0,1,1,0,0,0,,
530000,云南省,530900,临沧市,2000,,,,,,,,,,,,,,,,,,
530000,云南省,530900,临沧市,2001,,,,,,,,,,,,,,,,,,
530000,云南省,530900,临沧市,2002,,,,,,,,,,,,,,,,,,
530000,云南省,530900,临沧市,2003,,,,,,,,,,,,,,,,,,
530000,云南省,530900,临沧市,2004,李国伟,1950,8,530000,云南省,530900,临沧市,男,汉族,,,,,,,,,1972
530000,云南省,530900,临沧市,2005,李国伟,1950,8,530000,云南省,530900,临沧市,男,汉族,,,,,,,,,1972
530000,云南省,530900,临沧市,2006,李国伟,1950,8,530000,云南省,530900,临沧市,男,汉族,,,,,,,,,1972
530000,云南省,530900,临沧市,2007,李国伟,1950,8,530000,云南省,530900,临沧市,男,汉族,,,,,,,,,1972
530000,云南省,530900,临沧市,2008,李国伟,1950,8,530000,云南省,530900,临沧市,男,汉族,,,,,,,,,1972
530000,云南省,530900,临沧市,2009,李国伟,1950,8,530000,云南省,530900,临沧市,男,汉族,,,,,,,,,1972
530000,云南省,530900,临沧市,2010,杨洪波,,,,,,,,,博士,0,0,1,0,0,0,,
530000,云南省,532300,楚雄彝族自治州,2000,,,,,,,,,,,,,,,,,,
530000,云南省,532300,楚雄彝族自治州,2001,,,,,,,,,,,,,,,,,,
530000,云南省,532300,楚雄彝族自治州,2002,,,,,,,,,,,,,,,,,,
530000,云南省,532300,楚雄彝族自治州,2003,,,,,,,,,,,,,,,,,,
530000,云南省,532300,楚雄彝族自治州,2004,,,,,,,,,,,,,,,,,,
530000,云南省,532300,楚雄彝族自治州,2005,,,,,,,,,,,,,,,,,,
530000,云南省,532300,楚雄彝族自治州,2006,,,,,,,,,,,,,,,,,,
530000,云南省,532300,楚雄彝族自治州,2007,,,,,,,,,,,,,,,,,,
530000,云南省,532300,楚雄彝族自治州,2008,,,,,,,,,,,,,,,,,,
530000,云南省,532300,楚雄彝族自治州,2009,,,,,,,,,,,,,,,,,,
530000,云南省,532300,楚雄彝族自治州,2010,,,,,,,,,,,,,,,,,,
530000,云南省,532500,红河哈尼族彝族自治州,2000,,,,,,,,,,,,,,,,,,
530000,云南省,532500,红河哈尼族彝族自治州,2001,,,,,,,,,,,,,,,,,,
530000,云南省,532500,红河哈尼族彝族自治州,2002,,,,,,,,,,,,,,,,,,
530000,云南省,532500,红河哈尼族彝族自治州,2003,,,,,,,,,,,,,,,,,,
530000,云南省,532500,红河哈尼族彝族自治州,2004,,,,,,,,,,,,,,,,,,
530000,云南省,532500,红河哈尼族彝族自治州,2005,,,,,,,,,,,,,,,,,,
530000,云南省,532500,红河哈尼族彝族自治州,2006,,,,,,,,,,,,,,,,,,
530000,云南省,532500,红河哈尼族彝族自治州,2007,,,,,,,,,,,,,,,,,,
530000,云南省,532500,红河哈尼族彝族自治州,2008,,,,,,,,,,,,,,,,,,
530000,云南省,532500,红河哈尼族彝族自治州,2009,,,,,,,,,,,,,,,,,,
530000,云南省,532500,红河哈尼族彝族自治州,2010,,,,,,,,,,,,,,,,,,
530000,云南省,532600,文山壮族苗族自治州,2000,,,,,,,,,,,,,,,,,,
530000,云南省,532600,文山壮族苗族自治州,2001,,,,,,,,,,,,,,,,,,
530000,云南省,532600,文山壮族苗族自治州,2002,,,,,,,,,,,,,,,,,,
530000,云南省,532600,文山壮族苗族自治州,2003,,,,,,,,,,,,,,,,,,
530000,云南省,532600,文山壮族苗族自治州,2004,,,,,,,,,,,,,,,,,,
530000,云南省,532600,文山壮族苗族自治州,2005,,,,,,,,,,,,,,,,,,
530000,云南省,532600,文山壮族苗族自治州,2006,,,,,,,,,,,,,,,,,,
530000,云南省,532600,文山壮族苗族自治州,2007,,,,,,,,,,,,,,,,,,
530000,云南省,532600,文山壮族苗族自治州,2008,,,,,,,,,,,,,,,,,,
530000,云南省,532600,文山壮族苗族自治州,2009,,,,,,,,,,,,,,,,,,
530000,云南省,532600,文山壮族苗族自治州,2010,,,,,,,,,,,,,,,,,,
530000,云南省,532800,西双版纳傣族自治州,2000,,,,,,,,,,,,,,,,,,
530000,云南省,532800,西双版纳傣族自治州,2001,,,,,,,,,,,,,,,,,,
530000,云南省,532800,西双版纳傣族自治州,2002,,,,,,,,,,,,,,,,,,
530000,云南省,532800,西双版纳傣族自治州,2003,,,,,,,,,,,,,,,,,,
530000,云南省,532800,西双版纳傣族自治州,2004,,,,,,,,,,,,,,,,,,
530000,云南省,532800,西双版纳傣族自治州,2005,,,,,,,,,,,,,,,,,,
530000,云南省,532800,西双版纳傣族自治州,2006,,,,,,,,,,,,,,,,,,
530000,云南省,532800,西双版纳傣族自治州,2007,,,,,,,,,,,,,,,,,,
530000,云南省,532800,西双版纳傣族自治州,2008,,,,,,,,,,,,,,,,,,
530000,云南省,532800,西双版纳傣族自治州,2009,,,,,,,,,,,,,,,,,,
530000,云南省,532800,西双版纳傣族自治州,2010,,,,,,,,,,,,,,,,,,
530000,云南省,532900,大理白族自治州,2000,,,,,,,,,,,,,,,,,,
530000,云南省,532900,大理白族自治州,2001,,,,,,,,,,,,,,,,,,
530000,云南省,532900,大理白族自治州,2002,,,,,,,,,,,,,,,,,,
530000,云南省,532900,大理白族自治州,2003,,,,,,,,,,,,,,,,,,
530000,云南省,532900,大理白族自治州,2004,,,,,,,,,,,,,,,,,,
530000,云南省,532900,大理白族自治州,2005,,,,,,,,,,,,,,,,,,
530000,云南省,532900,大理白族自治州,2006,,,,,,,,,,,,,,,,,,
530000,云南省,532900,大理白族自治州,2007,,,,,,,,,,,,,,,,,,
530000,云南省,532900,大理白族自治州,2008,,,,,,,,,,,,,,,,,,
530000,云南省,532900,大理白族自治州,2009,,,,,,,,,,,,,,,,,,
530000,云南省,532900,大理白族自治州,2010,,,,,,,,,,,,,,,,,,
530000,云南省,533100,德宏傣族景颇族自治州,2000,,,,,,,,,,,,,,,,,,
530000,云南省,533100,德宏傣族景颇族自治州,2001,,,,,,,,,,,,,,,,,,
530000,云南省,533100,德宏傣族景颇族自治州,2002,,,,,,,,,,,,,,,,,,
530000,云南省,533100,德宏傣族景颇族自治州,2003,,,,,,,,,,,,,,,,,,
530000,云南省,533100,德宏傣族景颇族自治州,2004,,,,,,,,,,,,,,,,,,
530000,云南省,533100,德宏傣族景颇族自治州,2005,,,,,,,,,,,,,,,,,,
530000,云南省,533100,德宏傣族景颇族自治州,2006,,,,,,,,,,,,,,,,,,
530000,云南省,533100,德宏傣族景颇族自治州,2007,,,,,,,,,,,,,,,,,,
530000,云南省,533100,德宏傣族景颇族自治州,2008,,,,,,,,,,,,,,,,,,
530000,云南省,533100,德宏傣族景颇族自治州,2009,,,,,,,,,,,,,,,,,,
530000,云南省,533100,德宏傣族景颇族自治州,2010,,,,,,,,,,,,,,,,,,
530000,云南省,533300,怒江傈僳族自治州,2000,,,,,,,,,,,,,,,,,,
530000,云南省,533300,怒江傈僳族自治州,2001,,,,,,,,,,,,,,,,,,
530000,云南省,533300,怒江傈僳族自治州,2002,,,,,,,,,,,,,,,,,,
530000,云南省,533300,怒江傈僳族自治州,2003,,,,,,,,,,,,,,,,,,
530000,云南省,533300,怒江傈僳族自治州,2004,,,,,,,,,,,,,,,,,,
530000,云南省,533300,怒江傈僳族自治州,2005,,,,,,,,,,,,,,,,,,
530000,云南省,533300,怒江傈僳族自治州,2006,,,,,,,,,,,,,,,,,,
530000,云南省,533300,怒江傈僳族自治州,2007,,,,,,,,,,,,,,,,,,
530000,云南省,533300,怒江傈僳族自治州,2008,,,,,,,,,,,,,,,,,,
530000,云南省,533300,怒江傈僳族自治州,2009,,,,,,,,,,,,,,,,,,
530000,云南省,533300,怒江傈僳族自治州,2010,,,,,,,,,,,,,,,,,,
530000,云南省,533400,迪庆藏族自治州,2000,,,,,,,,,,,,,,,,,,
530000,云南省,533400,迪庆藏族自治州,2001,,,,,,,,,,,,,,,,,,
530000,云南省,533400,迪庆藏族自治州,2002,,,,,,,,,,,,,,,,,,
530000,云南省,533400,迪庆藏族自治州,2003,,,,,,,,,,,,,,,,,,
530000,云南省,533400,迪庆藏族自治州,2004,,,,,,,,,,,,,,,,,,
530000,云南省,533400,迪庆藏族自治州,2005,,,,,,,,,,,,,,,,,,
530000,云南省,533400,迪庆藏族自治州,2006,,,,,,,,,,,,,,,,,,
530000,云南省,533400,迪庆藏族自治州,2007,,,,,,,,,,,,,,,,,,
530000,云南省,533400,迪庆藏族自治州,2008,,,,,,,,,,,,,,,,,,
530000,云南省,533400,迪庆藏族自治州,2009,,,,,,,,,,,,,,,,,,
530000,云南省,533400,迪庆藏族自治州,2010,,,,,,,,,,,,,,,,,,
540000,西藏自治区,540100,拉萨市,2000,,,,,,,,,,,,,,,,,,
540000,西藏自治区,540100,拉萨市,2001,,,,,,,,,,,,,,,,,,
540000,西藏自治区,540100,拉萨市,2002,,,,,,,,,,,,,,,,,,
540000,西藏自治区,540100,拉萨市,2003,,,,,,,,,,,,,,,,,,
540000,西藏自治区,540100,拉萨市,2004,,,,,,,,,,,,,,,,,,
540000,西藏自治区,540100,拉萨市,2005,,,,,,,,,,,,,,,,,,
540000,西藏自治区,540100,拉萨市,2006,,,,,,,,,,,,,,,,,,
540000,西藏自治区,540100,拉萨市,2007,,,,,,,,,,,,,,,,,,
540000,西藏自治区,540100,拉萨市,2008,,,,,,,,,,,,,,,,,,
540000,西藏自治区,540100,拉萨市,2009,,,,,,,,,,,,,,,,,,
540000,西藏自治区,540100,拉萨市,2010,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542100,昌都地区,2000,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542100,昌都地区,2001,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542100,昌都地区,2002,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542100,昌都地区,2003,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542100,昌都地区,2004,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542100,昌都地区,2005,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542100,昌都地区,2006,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542100,昌都地区,2007,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542100,昌都地区,2008,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542100,昌都地区,2009,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542100,昌都地区,2010,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542200,山南地区,2000,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542200,山南地区,2001,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542200,山南地区,2002,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542200,山南地区,2003,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542200,山南地区,2004,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542200,山南地区,2005,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542200,山南地区,2006,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542200,山南地区,2007,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542200,山南地区,2008,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542200,山南地区,2009,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542200,山南地区,2010,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542300,日喀则地区,2000,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542300,日喀则地区,2001,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542300,日喀则地区,2002,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542300,日喀则地区,2003,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542300,日喀则地区,2004,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542300,日喀则地区,2005,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542300,日喀则地区,2006,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542300,日喀则地区,2007,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542300,日喀则地区,2008,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542300,日喀则地区,2009,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542300,日喀则地区,2010,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542400,那曲地区,2000,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542400,那曲地区,2001,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542400,那曲地区,2002,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542400,那曲地区,2003,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542400,那曲地区,2004,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542400,那曲地区,2005,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542400,那曲地区,2006,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542400,那曲地区,2007,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542400,那曲地区,2008,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542400,那曲地区,2009,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542400,那曲地区,2010,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542500,阿里地区,2000,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542500,阿里地区,2001,,,,,,,,,,,,,,,,,,
540000,西藏自治区,542500,阿里地区,2002,,,,,,,,,,,,,,,,,,
